id,news_object_id,web_url,snippet,lead_paragraph,abstract,print_page,blog,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,subsection_name,byline,type_of_material,_id,word_count,slideshow_credits
86,86,http://www.nytimes.com/2010/01/21/us/21fbi.html,"The F.B.I. improperly obtained calling records for more than 3,500 telephone accounts between 2003 and 2006, said the Justice Department’s inspector general.","The Federal Bureau of Investigation improperly obtained calling records for more than 3,500 telephone accounts from 2003 to 2006 without following any legal procedures, according to a newly disclosed report by the Justice Department's inspector general. Instead, according to the 289-page report, F.B.I. agents informally requested the records from employees of three unidentified telephone companies who were stationed inside a bureau communications office.","Justice Dept inspector general finds Federal Bureau of Investigation improperly obtained calling records for more than 3,5000 telephone accounts from 2003 to 2006 without following legal procedures; says FBI agents informally requested records from employees of three unidentified phone companies who were stationed inside FBI communications office; new report is third to criticize way FBI collected calling records after 2001 terrorist attacks (M)",25,[],"The New York Times",[],"{""main"":""F.B.I. Violated Rules in Obtaining Phone Records, Report Says""}","[{""name"":""glocations"",""value"":""NEW YORK CITY""},{""name"":""organizations"",""value"":""FEDERAL BUREAU OF INVESTIGATION""},{""name"":""organizations"",""value"":""JUSTICE DEPARTMENT""},{""name"":""subject"",""value"":""SURVEILLANCE OF CITIZENS BY GOVERNMENT""},{""name"":""subject"",""value"":""WORLD TRADE CENTER (NYC)""},{""name"":""subject"",""value"":""AIRLINES AND AIRPLANES""},{""name"":""subject"",""value"":""SEARCH AND SEIZURE""},{""name"":""subject"",""value"":""HIJACKING""},{""name"":""subject"",""value"":""TELEPHONES AND TELECOMMUNICATIONS""},{""name"":""subject"",""value"":""TERRORISM""},{""name"":""subject"",""value"":""PRIVACY""},{""name"":""subject"",""value"":""WIRETAPPING AND OTHER EAVESDROPPING DEVICES AND METHODS""}]",2010-01-21T00:00:00Z,article,"National Desk",U.S.,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,4fd2a4f58eb7c8105d88c335,373,null
8827,8827,http://www.nytimes.com/2014/06/26/us/cellphone-ruling-could-alter-police-methods-experts-say.html,"A Supreme Court decision making it harder for the police to search cellphones without a warrant will cause some jurisdictions to change procedures, while not requiring any change from others.","A Supreme Court decision making it harder for the police to search cellphones without a warrant will cause some jurisdictions to change procedures, while not requiring any change from others.","Supreme Court ruling making it harder for police to search cellphones without warrant could lead to procedural changes around country; opinion has been hailed as major advance for privacy in digital age, but law enforcement experts express concern that need to acquire warrant could hinder police work, risking loss of evidence.",18,[],"The New York Times",[],"{""print_headline"":""Cellphone Ruling Could Alter Police Methods, Experts Say"",""main"":""Cellphone Ruling Could Alter Police Methods, Experts Say""}","[{""rank"":""5"",""name"":""subject"",""value"":""Privacy"",""is_major"":""N""},{""rank"":""1"",""name"":""subject"",""value"":""Police"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Search and Seizure"",""is_major"":""Y""},{""rank"":""2"",""name"":""subject"",""value"":""Cellular Telephones"",""is_major"":""Y""},{""rank"":""4"",""name"":""organizations"",""value"":""Supreme Court (US)"",""is_major"":""Y""}]",2014-06-26T00:00:00Z,article,National,U.S.,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,53ab77bf798810225efd1af5,746,null
6121,6121,http://www.nytimes.com/2013/06/27/nyregion/cia-sees-concerns-on-ties-to-new-york-police.html,"Four agency officers were embedded with the New York Police Department in the decade after 9/11, including one who helped conduct surveillance operations in the United States, according to a C.I.A. review.","Four agency officers were embedded with the New York Police Department in the decade after 9/11, including one who helped conduct surveillance operations in the United States, according to a C.I.A. review.","Inspector general's report shows that four Central Intelligence Agency officers were embedded with New York Police Department in decade after 9/11, including one who helped conduct surveillance operations in United States; report raises several concerns about relationship between two organizations.",1,[],"The New York Times",[],"{""print_headline"":""C.I.A. Sees Concerns on Ties to New York Police"",""main"":""C.I.A. Report Finds Concerns With Ties to New York Police""}","[{""rank"":""1"",""name"":""organizations"",""value"":""Central Intelligence Agency"",""is_major"":""Y""},{""rank"":""2"",""name"":""organizations"",""value"":""Police Department (NYC)"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Surveillance of Citizens by Government"",""is_major"":""Y""},{""rank"":""4"",""name"":""glocations"",""value"":""New York City"",""is_major"":""N""},{""rank"":""5"",""name"":""subject"",""value"":""Police"",""is_major"":""N""}]",2013-06-27T00:00:00Z,article,Metro,"N.Y. / Region",null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,51cb8b817988106fb9667446,1188,null
1901,1901,http://www.nytimes.com/2011/02/20/fashion/20CRAIGS2.html,"The elite of Los Angeles need a new place to eat and socialize with one another, and Craig Susser wants to give it to them.","The elite of Los Angeles need a new place to eat and socialize with one another, and Craig Susser wants to give it to them.",null,1,[],"The New York Times","[{""height"":335,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2011/02/20/fashion/CRAIGS/CRAIGS-articleLarge.jpg"",""legacy"":{""xlargeheight"":""335"",""xlargewidth"":""600"",""xlarge"":""images/2011/02/20/fashion/CRAIGS/CRAIGS-articleLarge.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2011/02/20/fashion/CRAIGS/CRAIGS-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2011/02/20/fashion/CRAIGS/CRAIGS-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""seo"":""Restaurant Wars, L.A. Style"",""print_headline"":""A Contender Elbows In"",""main"":""A Contender Elbows In""}","[{""rank"":""2"",""name"":""subject"",""value"":""Restaurants"",""is_major"":""N""},{""rank"":""3"",""name"":""subject"",""value"":""Nightclubs and Cabarets"",""is_major"":""N""},{""rank"":""4"",""name"":""subject"",""value"":""Food"",""is_major"":""N""}]",2011-02-20T00:00:00Z,article,Styles,"Fashion & Style",null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,540af0d57988101836d97744,1616,null
907,907,http://www.nytimes.com/2010/06/23/greathomesanddestinations/23gh-househunting.html,"On Lake Geneva, a five-bedroom villa.","On Lake Geneva, a five-bedroom villa. ",null,,[],"The New York Times","[{""height"":349,""subtype"":""xlarge"",""width"":600,""type"":""image"",""url"":""images/2010/06/23/greathomesanddestinations/23gh-househuntingspan/23gh-househuntingspan-articleLarge-v2.jpg"",""legacy"":{""xlargeheight"":""349"",""xlargewidth"":""600"",""xlarge"":""images/2010/06/23/greathomesanddestinations/23gh-househuntingspan/23gh-househuntingspan-articleLarge-v2.jpg""}},{""height"":75,""subtype"":""thumbnail"",""width"":75,""type"":""image"",""url"":""images/2010/06/23/greathomesanddestinations/23gh-househuntingspan/23gh-househuntingspan-thumbStandard-v2.jpg"",""legacy"":{""thumbnail"":""images/2010/06/23/greathomesanddestinations/23gh-househuntingspan/23gh-househuntingspan-thumbStandard-v2.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""sub"":""A FIVE-BEDROOM FOUR-BATH VILLA IN VILLENEUVE 3 MILLION SWISS FRANCS ($2.7 MILLION) ;"",""print_headline"":""House Hunting in ... Switzerland"",""content_kicker"":""International Real Estate"",""kicker"":""International Real Estate"",""main"":""House Hunting in ..","[{""rank"":""1"",""name"":""subject"",""value"":""Housing and Real Estate"",""is_major"":""N""},{""rank"":""2"",""name"":""glocations"",""value"":""Switzerland"",""is_major"":""N""},{""rank"":""3"",""name"":""subject"",""value"":""Sales"",""is_major"":""N""}]",2010-06-23T00:00:00Z,article,RealEstate,"Great Homes & Destinations",null,"{""person"":[{""rank"":1,""organization"":"""",""middl",News,5417bf3279881018c378fe29,907,null
7031,7031,http://www.nytimes.com/2013/12/22/us/when-the-right-to-bear-arms-includes-the-mentally-ill.html,"Law enforcement is often powerless when it comes to keeping firearms out of the hands of people who are mentally ill, an unresolved issue in the debate over the Second Amendment.","Law enforcement is often powerless when it comes to keeping firearms out of the hands of people who are mentally ill, an unresolved issue in the debate over the Second Amendment.","Unresolved issue in gun control debate is that law enforcement is often powerless when it comes to keeping firearms out of the hands of people who are mentally ill; situation is illustrated in case of Mark Russo, Connecticut man who had his firearms confiscated due to fears that he was mentally unstable, but is scheduled to get them back under Connecticut law (Series: Bearing Arms).",1,[],"The New York Times","[{""height"":126,""subtype"":""wide"",""width"":190,""type"":""image"",""url"":""images/2013/12/22/us/guns/guns-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2013/12/22/us/guns/guns-thumbWide.jpg"",""widewidth"":""190""}},{""height"":354,""subtype"":""xlarge"",""width"":600,""type"":""image"",""url"":""images/2013/12/19/us/ALT-GUNS-4/ALT-GUNS-4-articleLarge.jpg"",""legacy"":{""xlargeheight"":""354"",""xlargewidth"":""600"",""xlarge"":""images/2013/12/19/us/ALT-GUNS-4/ALT-GUNS-4-articleLarge.jpg""}},{""height"":75,""subtype"":""thumbnail"",""width"":75,""type"":""image"",""url"":""images/2013/12/18/us/GUNS2/GUNS2-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2013/12/18/us/GUNS2/GUNS2-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""When Right to Bear Arms Includes the Mentally Ill"",""content_kicker"":""Bearing Arms"",""kicker"":""Bearing Arms"",""main"":""When the Right to Bear Arms Includes the Mentally Ill""}","[{""rank"":""15"",""name"":""subject"",""value"":""Murders and Attempted Murders"",""is_major"":""N""},{""rank"":""17"",""name"":""subject"",""value"":""Veterans"",""is_major"":""N""},{""rank"":""10"",""name"":""glocations"",""value"":""Connecticut"",""is_major"":""Y""},{""rank"":""12"",""name"":""glocations"",""value"":""California"",""is_major"":""N""},{""rank"":""1"",""name"":""subject"",""value"":""Gun Control"",""is_major"":""Y""},{""rank"":""4"",""name"":""subject"",""value"":""Second Amendment (US Constitution)"",""is_major"":""N""},{""rank"":""14"",""name"":""subject"",""value"":""Search and Seizure"",""is_major"":""N""},{""rank"":""7"",""name"":""subject"",""value"":""Newtown, Conn, Shooting (2012)"",""is_major"":""N""},{""rank"":""8"",""name"":""subject"",""value"":""Aurora, Colo, Shooting (2012)"",""is_major"":""N""},{""rank"":""13"",""name"":""glocations"",""value"":""New York State"",""is_major"":""N""},{""rank"":""2"",""name"":""subject"",""value"":""Mental Health and Disorders"",""is_major"":""Y""},{""rank"":""16"",""name"":""glocations"",""value"":""Arapahoe County (Colo)"",""is_major"":""N""},{""rank"":""11"",""name"":""glocations"",""value"":""Maryland"",""is_major"":""N""},{""rank"":""19"",""name"":""persons"",""value"":""Anderson, Kenneth C"",""is_major"":""N""},{""rank"":""20"",""name"":""subject"",""value"":""Series"",""is_major"":""Y""},{""rank"":""18"",""name"":""persons"",""value"":""Laird, Timothy"",""is_major"":""N""},{""rank"":""5"",""name"":""glocations"",""value"":""Middletown (Conn)"",""is_major"":""N""},{""rank"":""3"",""name"":""subject"",""value"":""Police"",""is_major"":""N""},{""rank"":""9"",""name"":""glocations"",""value"":""Washington Navy Yard (Washington, DC)"",""is_major"":""N""}]",2013-12-22T00:00:00Z,article,National,U.S.,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,52b62c1f7988102b952417fe,4875,null
10046,10046,http://www.nytimes.com/2014/11/06/us/politics/abortion-rights-advocates-preparing-for-a-new-surge-of-federal-and-state-attacks-.html,"Republican gains are likely to add to state abortion restrictions, from two-day waiting periods to bans at 20 weeks after conception to costly building requirements.","Republican gains are likely to add to state abortion restrictions, from two-day waiting periods to bans at 20 weeks after conception to costly building requirements.","Abortion-rights advocates across nation are bracing for new surge of federal and state attacks; widespread Republican gains in midterm elections are likely to add to rush of state abortion restrictions.",16,[],"The New York Times",[],"{""print_headline"":""Abortion-Rights Advocates Preparing for a New Surge of Federal and State Attacks"",""main"":""Abortion-Rights Advocates Preparing for a New Surge of Federal and State Attacks ""}","[{""rank"":""1"",""name"":""subject"",""value"":""Abortion"",""is_major"":""Y""},{""rank"":""2"",""name"":""glocations"",""value"":""United States"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""States (US)"",""is_major"":""Y""},{""rank"":""4"",""name"":""organizations"",""value"":""Republican Party"",""is_major"":""N""},{""rank"":""5"",""name"":""glocations"",""value"":""Tennessee"",""is_major"":""N""},{""rank"":""6"",""name"":""persons"",""value"":""McConnell, Mitch"",""is_major"":""N""},{""rank"":""7"",""name"":""subject"",""value"":""Midterm Elections (2014)"",""is_major"":""N""},{""rank"":""8"",""name"":""subject"",""value"":""Elections, Senate"",""is_major"":""N""},{""rank"":""9"",""name"":""subject"",""value"":""Elections, House of Representatives"",""is_major"":""N""}]",2014-11-06T00:00:00Z,article,National,U.S.,Politics,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,545aca8f7988106e4390bc40,662,null
2118,2118,http://www.nytimes.com/2011/04/10/fashion/weddings/10marks.html,"A marketing manager at Teen Vogue and an insurance executive at Allied World Assurance marry at Temple Emanu-El in New York.","A marketing manager at Teen Vogue and an insurance executive at Allied World Assurance marry at Temple Emanu-El in New York.",null,14,[],"The New York Times","[{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2011/04/10/fashion/weddings/10MARKS/10MARKS-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2011/04/10/fashion/weddings/10MARKS/10MARKS-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""seo"":""Casey Marks, Adam Sills: Weddings"",""print_headline"":""Casey Marks, Adam Sills"",""main"":""Casey Marks and Adam Sills""}","[{""rank"":""1"",""name"":""subject"",""value"":""Weddings and Engagements"",""is_major"":""N""}]",2011-04-10T00:00:00Z,article,Society,"Fashion & Style",Weddings/Celebrations,null,News,540c89ce7988100d2d57e132,111,null
8706,8706,http://www.nytimes.com/2014/06/14/us/bergdahl-returns-to-us-for-more-treatment.html,"Exactly 1,809 days after he was captured, Sgt. Bowe Bergdahl returned to a homecoming void of any relatives and dampened by a controversy over his capture and release.","Exactly 1,809 days after he was captured, Sgt. Bowe Bergdahl returned to a homecoming void of any relatives and dampened by a controversy over his capture and release.","Sgt Bowe Bergdahl returns to United States after five years of captivity in Afganistan by Taliban, in homecoming void of any relatives and dampened by a controversy over his capture and release; will undergo therapy and counseling at Brooke Army Medical Center in San Antonio, Tex.",13,[],"The New York Times","[{""height"":126,""width"":190,""subtype"":""wide"",""type"":""image"",""url"":""images/2014/06/14/us/14BERGDAHL2/14BERGDAHL2-thumbWide.jpg"",""legacy"":{""wideheight"":""126"",""wide"":""images/2014/06/14/us/14BERGDAHL2/14BERGDAHL2-thumbWide.jpg"",""widewidth"":""190""}},{""height"":400,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2014/06/14/us/14BERGDAHL1/14BERGDAHL1-articleLarge.jpg"",""legacy"":{""xlargeheight"":""400"",""xlargewidth"":""600"",""xlarge"":""images/2014/06/14/us/14BERGDAHL1/14BERGDAHL1-articleLarge.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2014/06/14/us/14BERGDAHL1/14BERGDAHL1-thumbStandard-v2.jpg"",""legacy"":{""thumbnail"":""images/2014/06/14/us/14BERGDAHL1/14BERGDAHL1-thumbStandard-v2.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""print_headline"":""No Ceremony for Bergdahl Upon Return to U.S. Soil"",""main"":""No Ceremony for Bowe Bergdahl Upon Return to U.S. Soil""}","[{""rank"":""1"",""name"":""persons"",""value"":""Bergdahl, Bowe R"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""United States Defense and Military Forces"",""is_major"":""N""},{""rank"":""4"",""name"":""subject"",""value"":""Afghanistan War (2001- )"",""is_major"":""Y""},{""rank"":""2"",""name"":""subject"",""value"":""Prisoners of War"",""is_major"":""Y""}]",2014-06-14T00:00:00Z,article,National,U.S.,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,539ad90d7988106c3c77680d,1215,null
4091,4091,http://www.nytimes.com/2012/04/15/business/path-familyleaf-and-pair-small-by-design-social-networks.html,"On Path, FamilyLeaf and Pair, users can post information without fear of sharing with the wrong people.","On Path, FamilyLeaf and Pair, users can post information without fear of sharing with the wrong people.","Randall Stross Digital Domain column observes social network start-ups are offering sharing that is intimate by design; notes on newer networks like Path, FamilyLeaf and Pair, users can post information without fear of sharing with the wrong people, as they offer a range of constraints.",3,[],"The New York Times","[{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2012/04/15/business/15DIGI1/15DIGI1-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2012/04/15/business/15DIGI1/15DIGI1-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""seo"":""Path, FamilyLeaf and Pair, Small-by-Design Social Networks"",""print_headline"":""Social Networks, Small and Smaller"",""content_kicker"":""Digital Domain"",""kicker"":""Digital Domain"",""main"":""Social Networks, Small and Smaller""}","[{""rank"":""1"",""name"":""subject"",""value"":""Smartphones"",""is_major"":""N""},{""rank"":""2"",""name"":""subject"",""value"":""Social Networking (Internet)"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Mobile Applications"",""is_major"":""N""},{""rank"":""4"",""name"":""organizations"",""value"":""Facebook Inc"",""is_major"":""N""},{""rank"":""5"",""name"":""organizations"",""value"":""Path.com"",""is_major"":""Y""},{""rank"":""6"",""name"":""organizations"",""value"":""Pair (Mobile App)"",""is_major"":""Y""},{""rank"":""7"",""name"":""organizations"",""value"":""FamilyLeaf.com"",""is_major"":""Y""},{""rank"":""8"",""name"":""subject"",""value"":""Privacy"",""is_major"":""Y""}]",2012-04-15T00:00:00Z,article,SundayBusiness,"Business Day",null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,515b6192fdc59278db009369,944,null
7360,7360,http://www.nytimes.com/2014/01/28/world/europe/how-the-french-view-life-as-a-couple.html,"President François Hollande's love affair with the actress Julie Gayet has drawn considerable attention to the fact that he is not married.","President François Hollande's love affair with the actress Julie Gayet has drawn considerable attention to the fact that he is not married.",null,,[],"The New York Times",[],"{""print_headline"":""A Dilemma of Marriage for Hollande"",""content_kicker"":""Letter from Europe"",""kicker"":""Letter from Europe"",""main"":""How the French View Life as a Couple""}","[{""rank"":""4"",""name"":""glocations"",""value"":""Paris (France)"",""is_major"":""N""},{""rank"":""2"",""name"":""persons"",""value"":""Gayet, Julie"",""is_major"":""N""},{""rank"":""5"",""name"":""subject"",""value"":""Same-Sex Marriage, Civil Unions and Domestic Partnerships"",""is_major"":""N""},{""rank"":""1"",""name"":""persons"",""value"":""Hollande, Francois"",""is_major"":""N""},{""rank"":""3"",""name"":""subject"",""value"":""Marriages"",""is_major"":""N""}]",2014-01-28T00:00:00Z,article,Foreign,World,Europe,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,52e68bb37988102313c2b6ca,675,null
4747,4747,http://www.nytimes.com/2012/09/18/world/europe/italian-magazine-publishes-topless-images-of-kate-middleton.html,"An Italian gossip magazine on Monday became the latest outlet to publish images of the Duchess of Cambridge, the former Kate Middleton, sunbathing topless in France.","An Italian gossip magazine on Monday became the latest outlet to publish images of the Duchess of Cambridge, the former Kate Middleton, sunbathing topless in France.","Italian gossip magazine Chi becomes the latest outlet to publish images of the Duchess of Cambridge, the former Kate Middleton, sunbathing topless while on a vacation in France.",8,[],"The New York Times",[],"{""seo"":""Italian Magazine Publishes Topless Images of Kate Middleton"",""print_headline"":""Italy: Magazine Publishes Images of British Duchess"",""main"":""Italian Magazine Publishes Disputed Images of Duchess""}","[{""rank"":""1"",""name"":""subject"",""value"":""Royal Family"",""is_major"":""N""},{""rank"":""2"",""name"":""persons"",""value"":""Catherine, Duchess of Cambridge"",""is_major"":""Y""},{""rank"":""3"",""name"":""glocations"",""value"":""Italy"",""is_major"":""N""},{""rank"":""4"",""name"":""glocations"",""value"":""Great Britain"",""is_major"":""N""},{""rank"":""5"",""name"":""persons"",""value"":""Berlusconi, Silvio"",""is_major"":""N""},{""rank"":""6"",""name"":""subject"",""value"":""Privacy"",""is_major"":""Y""}]",2012-09-18T00:00:00Z,article,Foreign,World,Europe,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,5056ea5e1c22dfde670c9056,698,null
4157,4157,http://www.nytimes.com/2012/04/29/magazine/the-criminalization-of-bad-mothers.html,"Does taking meth while pregnant make Amanda Kimbrough responsible for the death of her premature baby? The testing of “fetal personhood.”","Does taking meth while pregnant make Amanda Kimbrough responsible for the death of her premature baby? The testing of “fetal personhood.”","Ada Calhoun article highlights the case of Alabama woman Amanda Kimbrough, who is serving a 10-year sentence for the death of her prematurely-born child because she took methamphetamine while she was pregnant; case has attracted groups like Planned Parenthood and the ACLU, who maintain her conviction sets a dangerous precedent.",30,[],"The New York Times","[{""height"":446,""width"":600,""subtype"":""xlarge"",""type"":""image"",""url"":""images/2012/04/29/magazine/29fetal1/mag-29Fetal-t_CA1-articleLarge.jpg"",""legacy"":{""xlargeheight"":""446"",""xlargewidth"":""600"",""xlarge"":""images/2012/04/29/magazine/29fetal1/mag-29Fetal-t_CA1-articleLarge.jpg""}},{""height"":75,""width"":75,""subtype"":""thumbnail"",""type"":""image"",""url"":""images/2012/04/29/magazine/29fetal1/29fetal1-thumbStandard.jpg"",""legacy"":{""thumbnail"":""images/2012/04/29/magazine/29fetal1/29fetal1-thumbStandard.jpg"",""thumbnailwidth"":""75"",""thumbnailheight"":""75""}}]","{""seo"":""The Criminalization of Bad Mothers"",""print_headline"":""Mommy Had To Go Away for A While"",""main"":""The Criminalization of Bad Mothers""}","[{""rank"":""1"",""name"":""subject"",""value"":""Pregnancy and Childbirth"",""is_major"":""Y""},{""rank"":""2"",""name"":""subject"",""value"":""Drug Abuse and Traffic"",""is_major"":""Y""},{""rank"":""3"",""name"":""subject"",""value"":""Premature Babies"",""is_major"":""N""},{""rank"":""4"",""name"":""subject"",""value"":""Child Custody and Support"",""is_major"":""N""},{""rank"":""5"",""name"":""subject"",""value"":""Babies and Infants"",""is_major"":""N""},{""rank"":""6"",""name"":""subject"",""value"":""Women and Girls"",""is_major"":""N""},{""rank"":""7"",""name"":""subject"",""value"":""Children and Childhood"",""is_major"":""N""},{""rank"":""8"",""name"":""organizations"",""value"":""Planned Parenthood Federation of America"",""is_major"":""N""},{""rank"":""9"",""name"":""glocations"",""value"":""Alabama"",""is_major"":""Y""}]",2012-04-29T00:00:00Z,article,Magazine,Magazine,null,"{""person"":[{""organization"":"""",""rank"":1,""role""",News,515b5f02fdc59278db009062,5641,null
